num__total_orders,num__total_spent,num__successful_payments,num__average_order_amount,will_reorder,cat__city_Abu Dhabi,cat__city_Ajman,cat__city_Dubai,cat__city_Sharjah
20,604.08,26,30.2,1,True,False,False,False
18,3067.05,15,170.39,1,False,False,False,True
14,2863.74,23,204.55,1,True,False,False,False
2,3970.37,29,1985.18,0,False,False,True,False
9,4934.1,11,548.23,1,False,False,True,False
5,1291.82,18,258.36,1,False,True,False,False
20,2572.8,26,128.64,1,True,False,False,False
26,4548.88,7,174.96,1,True,False,False,False
29,3936.69,22,135.75,1,False,False,False,True
1,2462.66,11,2462.66,0,False,False,True,False
23,4729.59,14,205.63,1,False,True,False,False
3,333.32,1,111.11,0,False,False,True,False
6,4658.44,28,776.41,1,True,False,False,False
5,300.01,29,60.0,0,True,False,False,False
21,2759.16,29,131.39,1,False,True,False,False
27,4457.68,16,165.1,1,True,False,False,False
5,1350.47,6,270.09,1,False,True,False,False
1,2387.63,12,2387.63,0,False,True,False,False
17,1655.43,0,97.38,0,False,False,True,False
19,4763.11,5,250.69,1,False,True,False,False
14,4127.05,12,294.79,1,True,False,False,False
12,3559.56,10,296.63,1,False,False,False,True
10,2958.75,9,295.88,1,False,False,False,True
20,4111.93,15,205.6,1,True,False,False,False
21,1991.72,26,94.84,1,False,False,False,True
18,2265.38,25,125.85,1,False,False,False,True
24,3663.51,23,152.65,1,False,True,False,False
27,1820.89,22,67.44,1,False,False,False,True
11,366.31,19,33.3,0,False,False,False,True
2,417.96,16,208.98,0,False,False,False,True
25,621.05,16,24.84,1,False,False,True,False
18,4354.92,3,241.94,0,True,False,False,False
29,2387.52,4,82.33,1,False,True,False,False
25,3578.77,27,143.15,1,False,False,False,True
7,1994.9,22,284.99,1,True,False,False,False
24,1330.62,13,55.44,1,False,False,False,True
15,1768.6,19,117.91,1,False,False,True,False
11,3981.2,9,361.93,1,False,False,True,False
18,3144.82,13,174.71,1,False,False,False,True
23,4691.32,27,203.97,1,False,False,False,True
12,3414.54,0,284.54,0,False,False,False,True
6,2872.4,10,478.73,1,False,False,True,False
20,3070.47,25,153.52,1,False,False,True,False
23,4714.74,22,204.99,1,True,False,False,False
13,3951.59,17,303.97,1,False,True,False,False
20,169.0,15,8.45,0,False,True,False,False
16,2693.99,28,168.37,1,False,False,True,False
18,3457.28,26,192.07,1,False,True,False,False
10,3756.06,17,375.61,1,False,False,False,True
28,1105.05,7,39.47,1,True,False,False,False
23,4342.53,27,188.81,1,False,False,True,False
8,4781.42,9,597.68,1,False,False,True,False
18,1221.74,25,67.87,1,False,True,False,False
21,4418.95,9,210.43,1,False,False,False,True
1,530.04,4,530.04,0,True,False,False,False
23,325.75,9,14.16,0,False,True,False,False
8,689.66,17,86.21,1,False,False,True,False
29,335.82,20,11.58,0,False,False,True,False
6,4232.81,23,705.47,1,False,True,False,False
5,342.3,5,68.46,0,False,False,False,True
15,1394.74,2,92.98,0,True,False,False,False
22,563.59,7,25.62,1,True,False,False,False
15,1512.34,29,100.82,1,True,False,False,False
2,498.27,8,249.14,0,True,False,False,False
1,3356.62,4,3356.62,0,False,False,False,True
23,709.97,28,30.87,1,False,False,True,False
23,4266.64,1,185.51,0,False,False,True,False
26,4095.1,1,157.5,0,True,False,False,False
11,117.63,6,10.69,0,True,False,False,False
10,4483.85,16,448.39,1,True,False,False,False
18,193.27,9,10.74,0,False,True,False,False
18,1236.25,11,68.68,1,False,True,False,False
17,210.33,1,12.37,0,False,False,True,False
26,1712.43,9,65.86,1,False,False,True,False
8,2593.64,19,324.2,1,True,False,False,False
15,3993.39,0,266.23,0,False,True,False,False
8,1723.01,3,215.38,0,False,False,False,True
17,3542.18,12,208.36,1,False,True,False,False
12,978.15,11,81.51,1,False,False,True,False
27,3765.46,10,139.46,1,False,True,False,False
8,1218.18,28,152.27,1,False,False,True,False
25,760.55,9,30.42,1,True,False,False,False
14,967.77,14,69.13,1,False,False,False,True
4,951.21,4,237.8,0,True,False,False,False
1,2588.67,24,2588.67,0,True,False,False,False
1,4231.75,16,4231.75,0,False,False,False,True
19,444.05,27,23.37,0,False,False,False,True
16,3549.43,4,221.84,1,False,False,False,True
14,3289.01,1,234.93,0,False,False,True,False
21,4368.97,8,208.05,1,True,False,False,False
16,1258.53,5,78.66,1,False,False,True,False
5,2278.04,17,455.61,1,False,False,False,True
9,4632.85,13,514.76,1,False,False,True,False
26,3316.97,18,127.58,1,False,False,False,True
28,1974.4,13,70.51,1,False,True,False,False
2,700.49,7,350.24,0,False,False,False,True
18,1349.3,16,74.96,1,True,False,False,False
6,2927.02,27,487.84,1,True,False,False,False
9,3604.93,2,400.55,0,True,False,False,False
1,665.89,28,665.89,0,False,False,True,False
9,3018.01,9,335.33,1,True,False,False,False
25,2774.24,16,110.97,1,False,False,False,True
16,2594.08,26,162.13,1,False,True,False,False
13,3466.11,10,266.62,1,True,False,False,False
9,4195.38,7,466.15,1,False,False,True,False
21,1648.8,0,78.51,0,False,True,False,False
13,4450.61,12,342.35,1,True,False,False,False
9,845.14,20,93.9,1,True,False,False,False
11,906.47,3,82.41,0,False,True,False,False
4,1370.52,6,342.63,0,True,False,False,False
2,641.68,13,320.84,0,False,False,True,False
29,1190.08,4,41.04,1,False,False,False,True
6,576.74,23,96.12,1,False,False,False,True
14,4117.67,27,294.12,1,False,True,False,False
4,737.9,29,184.48,0,False,False,False,True
6,3749.12,10,624.85,1,True,False,False,False
19,287.17,16,15.11,0,True,False,False,False
6,4745.18,4,790.86,1,False,False,True,False
2,3570.24,19,1785.12,0,False,False,False,True
18,83.64,2,4.65,0,False,True,False,False
13,3831.09,4,294.7,1,True,False,False,False
9,2594.71,25,288.3,1,False,True,False,False
23,3907.86,14,169.91,1,True,False,False,False
19,2636.36,18,138.76,1,True,False,False,False
13,3223.07,15,247.93,1,False,False,True,False
11,3942.34,7,358.39,1,False,False,False,True
1,2055.28,12,2055.28,0,False,False,True,False
24,63.41,15,2.64,0,False,False,False,True
22,4257.24,2,193.51,0,False,True,False,False
7,1935.41,0,276.49,0,False,False,False,True
25,2505.41,8,100.22,1,False,True,False,False
21,88.44,8,4.21,0,True,False,False,False
15,2485.86,21,165.72,1,False,True,False,False
1,4933.11,25,4933.11,0,False,True,False,False
12,1427.42,16,118.95,1,True,False,False,False
26,2007.32,23,77.2,1,False,True,False,False
7,3451.59,1,493.08,0,False,True,False,False
15,4083.23,8,272.22,1,True,False,False,False
21,2116.09,29,100.77,1,True,False,False,False
19,1582.86,23,83.31,1,True,False,False,False
28,4692.24,18,167.58,1,False,False,False,True
29,3401.87,12,117.31,1,True,False,False,False
25,639.16,4,25.57,1,True,False,False,False
1,391.19,8,391.19,0,False,True,False,False
17,2443.57,12,143.74,1,False,False,True,False
17,1139.45,0,67.03,0,False,False,True,False
3,1307.22,24,435.74,0,False,False,False,True
12,4394.58,14,366.22,1,False,False,False,True
6,493.35,3,82.22,0,False,False,True,False
26,3591.05,3,138.12,0,False,False,True,False
11,1392.15,19,126.56,1,True,False,False,False
3,3813.62,9,1271.21,0,False,True,False,False
8,3625.94,27,453.24,1,True,False,False,False
14,86.59,24,6.18,0,False,False,False,True
14,2570.22,29,183.59,1,False,False,True,False
10,739.63,5,73.96,1,False,False,False,True
2,4337.82,26,2168.91,0,True,False,False,False
14,4364.35,23,311.74,1,False,False,False,True
9,2120.81,11,235.65,1,False,False,False,True
3,2249.76,29,749.92,0,False,True,False,False
21,1551.25,19,73.87,1,False,False,False,True
26,3597.2,15,138.35,1,True,False,False,False
8,1825.37,2,228.17,0,False,True,False,False
16,1375.57,13,85.97,1,False,False,False,True
2,2189.54,0,1094.77,0,True,False,False,False
6,502.86,9,83.81,1,False,False,True,False
28,3745.69,14,133.77,1,False,True,False,False
21,112.35,6,5.35,0,False,False,False,True
29,3240.2,3,111.73,0,False,False,False,True
26,955.18,13,36.74,1,False,True,False,False
25,1200.4,23,48.02,1,True,False,False,False
12,3196.38,15,266.36,1,False,False,False,True
5,4965.07,13,993.01,1,True,False,False,False
2,3899.7,2,1949.85,0,False,True,False,False
16,1167.91,16,72.99,1,False,False,False,True
5,921.32,20,184.26,1,False,False,True,False
15,4337.85,13,289.19,1,False,False,True,False
12,2248.71,17,187.39,1,False,False,True,False
4,728.41,2,182.1,0,False,True,False,False
15,4317.95,29,287.86,1,False,False,False,True
11,4089.66,21,371.79,1,False,True,False,False
16,4920.34,18,307.52,1,False,False,False,True
23,4553.23,2,197.97,0,False,False,True,False
6,4266.36,11,711.06,1,False,False,True,False
14,310.24,21,22.16,0,True,False,False,False
18,566.86,4,31.49,1,False,True,False,False
12,2866.47,9,238.87,1,False,True,False,False
27,2680.82,8,99.29,1,True,False,False,False
11,2316.92,0,210.63,0,False,False,True,False
13,2014.11,12,154.93,1,False,False,True,False
21,2184.49,2,104.02,0,False,True,False,False
23,2868.02,18,124.7,1,False,False,False,True
11,60.28,10,5.48,0,False,False,True,False
23,1340.51,15,58.28,1,True,False,False,False
16,2615.48,5,163.47,1,True,False,False,False
15,3624.97,23,241.66,1,True,False,False,False
21,912.08,2,43.43,0,False,True,False,False
28,2757.06,18,98.47,1,False,True,False,False
15,3586.58,5,239.11,1,False,True,False,False
25,2250.91,7,90.04,1,False,True,False,False
4,184.05,21,46.01,0,True,False,False,False
11,2273.88,12,206.72,1,True,False,False,False
19,1517.4,11,79.86,1,False,True,False,False
15,4651.77,29,310.12,1,False,True,False,False
4,666.84,9,166.71,0,True,False,False,False
21,3279.76,2,156.18,0,False,True,False,False
13,310.96,3,23.92,0,False,True,False,False
22,2258.54,0,102.66,0,False,True,False,False
19,2792.2,12,146.96,1,False,True,False,False
2,1524.88,23,762.44,0,False,False,True,False
14,2302.62,3,164.47,0,False,True,False,False
29,859.59,21,29.64,1,True,False,False,False
4,1555.41,10,388.85,0,True,False,False,False
16,3124.48,18,195.28,1,True,False,False,False
21,1543.91,10,73.52,1,True,False,False,False
20,4503.73,11,225.19,1,False,True,False,False
14,3160.61,10,225.76,1,False,False,True,False
27,2221.31,5,82.27,1,False,False,False,True
29,241.85,11,8.34,0,False,False,False,True
15,2522.76,26,168.18,1,False,False,False,True
28,3835.64,8,136.99,1,False,False,False,True
3,1364.51,24,454.84,0,True,False,False,False
8,4043.53,9,505.44,1,False,True,False,False
16,1296.44,2,81.03,0,False,True,False,False
10,4127.54,2,412.75,0,False,False,False,True
4,472.08,19,118.02,0,False,False,False,True
18,4337.61,27,240.98,1,False,False,True,False
2,2520.97,22,1260.48,0,False,False,True,False
17,1517.86,15,89.29,1,False,False,True,False
13,1362.31,2,104.79,0,True,False,False,False
4,2188.45,9,547.11,0,False,True,False,False
26,4995.3,23,192.13,1,True,False,False,False
25,1140.62,10,45.62,1,True,False,False,False
11,560.92,7,50.99,1,False,True,False,False
7,2945.92,5,420.85,1,False,False,True,False
12,2468.29,19,205.69,1,False,True,False,False
10,2644.77,10,264.48,1,False,False,False,True
7,3351.33,27,478.76,1,False,False,True,False
13,1372.36,26,105.57,1,False,True,False,False
7,4557.79,20,651.11,1,True,False,False,False
24,2206.58,11,91.94,1,False,True,False,False
17,688.98,15,40.53,1,False,False,True,False
10,3724.38,17,372.44,1,False,False,False,True
29,3233.37,12,111.5,1,True,False,False,False
10,1612.93,21,161.29,1,False,False,False,True
24,3126.52,2,130.27,0,False,False,False,True
4,1138.32,14,284.58,0,True,False,False,False
20,2251.95,21,112.6,1,False,True,False,False
4,4502.09,27,1125.52,0,False,True,False,False
22,710.99,20,32.32,1,False,False,False,True
7,1964.15,13,280.59,1,False,True,False,False
22,4114.66,17,187.03,1,False,False,True,False
1,4848.98,27,4848.98,0,False,False,False,True
12,2296.93,28,191.41,1,False,False,False,True
24,2559.65,13,106.65,1,False,False,False,True
13,2882.25,4,221.71,1,False,False,True,False
10,4665.12,20,466.51,1,False,False,False,True
15,4298.12,13,286.54,1,False,True,False,False
27,894.48,24,33.13,1,False,True,False,False
13,2211.95,26,170.15,1,False,True,False,False
23,2346.8,7,102.03,1,False,True,False,False
22,3956.03,27,179.82,1,False,False,False,True
22,3034.32,27,137.92,1,False,False,True,False
21,3288.39,22,156.59,1,True,False,False,False
22,4991.09,14,226.87,1,False,True,False,False
28,421.05,27,15.04,0,True,False,False,False
9,1153.9,28,128.21,1,True,False,False,False
26,2069.08,14,79.58,1,False,False,False,True
9,1771.52,29,196.84,1,False,True,False,False
15,157.15,18,10.48,0,False,True,False,False
10,504.3,25,50.43,1,False,True,False,False
24,3420.72,19,142.53,1,True,False,False,False
26,4402.66,5,169.33,1,False,True,False,False
25,2595.42,18,103.82,1,False,True,False,False
29,2719.0,26,93.76,1,False,False,True,False
10,1312.71,24,131.27,1,False,False,False,True
8,3850.99,7,481.37,1,False,True,False,False
24,3771.38,5,157.14,1,False,True,False,False
16,2962.41,19,185.15,1,False,False,False,True
17,1102.69,22,64.86,1,False,False,False,True
26,530.24,28,20.39,1,True,False,False,False
27,367.98,14,13.63,0,True,False,False,False
5,2983.85,26,596.77,1,True,False,False,False
4,4133.92,2,1033.48,0,False,False,False,True
18,4298.74,9,238.82,1,False,False,True,False
24,2344.93,14,97.71,1,False,True,False,False
19,3932.14,23,206.95,1,False,False,False,True
4,4737.06,15,1184.27,0,False,False,True,False
28,1412.09,16,50.43,1,False,False,False,True
7,2019.9,18,288.56,1,False,False,True,False
10,4660.82,10,466.08,1,False,False,False,True
25,1724.24,15,68.97,1,False,False,False,True
18,4573.69,4,254.09,1,False,False,True,False
19,4906.17,4,258.22,1,False,False,True,False
4,3325.96,25,831.49,0,False,False,True,False
10,4093.61,13,409.36,1,False,False,True,False
1,3760.25,17,3760.25,0,False,False,True,False
23,3512.69,25,152.73,1,False,False,True,False
18,1569.31,7,87.18,1,False,False,True,False
5,332.62,4,66.52,0,False,False,True,False
15,1748.11,6,116.54,1,False,False,False,True
17,3351.33,15,197.14,1,False,False,True,False
3,557.52,22,185.84,0,False,False,True,False
12,108.99,13,9.08,0,False,False,False,True
2,741.48,4,370.74,0,False,False,False,True
1,3592.89,23,3592.89,0,True,False,False,False
23,4865.33,8,211.54,1,True,False,False,False
21,4916.17,3,234.1,0,False,False,True,False
17,2495.2,3,146.78,0,False,False,True,False
22,4353.29,15,197.88,1,True,False,False,False
16,3697.29,23,231.08,1,True,False,False,False
5,2530.15,16,506.03,1,False,True,False,False
15,2885.16,14,192.34,1,False,True,False,False
3,729.27,3,243.09,0,False,False,True,False
28,4691.42,5,167.55,1,False,True,False,False
7,1792.05,15,256.01,1,True,False,False,False
11,2258.44,28,205.31,1,False,False,True,False
10,3374.72,3,337.47,0,False,False,False,True
9,1702.82,5,189.2,1,False,False,False,True
14,1308.58,4,93.47,1,True,False,False,False
13,3173.69,15,244.13,1,False,True,False,False
29,173.67,29,5.99,0,False,False,False,True
25,3617.59,24,144.7,1,False,True,False,False
25,2594.42,15,103.78,1,False,False,False,True
2,3048.48,9,1524.24,0,False,True,False,False
3,3177.81,8,1059.27,0,False,False,False,True
7,2658.9,3,379.84,0,False,False,False,True
21,2933.54,28,139.69,1,False,False,True,False
18,3434.75,13,190.82,1,False,False,True,False
3,3777.94,3,1259.31,0,True,False,False,False
10,3650.89,11,365.09,1,False,False,False,True
22,4354.6,23,197.94,1,False,True,False,False
29,987.74,9,34.06,1,False,False,False,True
7,2035.68,3,290.81,0,False,True,False,False
9,4741.59,17,526.84,1,False,True,False,False
17,2013.12,12,118.42,1,False,False,False,True
11,668.11,12,60.74,1,False,True,False,False
7,2650.95,13,378.71,1,True,False,False,False
24,591.98,17,24.67,1,False,False,True,False
28,1054.12,0,37.65,0,False,True,False,False
14,4991.68,20,356.55,1,False,False,False,True
19,2729.75,15,143.67,1,False,False,True,False
4,1456.09,14,364.02,0,True,False,False,False
26,4974.14,21,191.31,1,False,True,False,False
6,4834.47,24,805.74,1,False,True,False,False
10,2231.66,4,223.17,1,False,False,True,False
7,1339.0,28,191.29,1,False,True,False,False
13,4200.08,5,323.08,1,False,False,False,True
14,3592.32,5,256.59,1,False,False,True,False
4,3450.36,2,862.59,0,False,False,True,False
8,4470.91,15,558.86,1,False,True,False,False
5,3462.61,11,692.52,1,True,False,False,False
1,1454.8,3,1454.8,0,True,False,False,False
4,3484.62,0,871.16,0,True,False,False,False
3,1563.78,3,521.26,0,True,False,False,False
9,3808.23,0,423.14,0,False,False,True,False
8,3117.75,20,389.72,1,False,False,True,False
1,433.19,26,433.19,0,False,True,False,False
27,2588.54,26,95.87,1,True,False,False,False
6,1749.34,7,291.56,1,True,False,False,False
9,1676.42,23,186.27,1,False,True,False,False
7,3031.17,4,433.02,1,False,True,False,False
4,1645.51,29,411.38,0,False,True,False,False
13,3895.62,25,299.66,1,False,False,False,True
17,400.42,1,23.55,0,False,True,False,False
28,3318.92,11,118.53,1,False,True,False,False
2,4055.51,21,2027.76,0,False,False,False,True
28,3380.52,16,120.73,1,True,False,False,False
5,2511.28,6,502.26,1,False,False,True,False
12,4754.02,10,396.17,1,True,False,False,False
27,1534.7,3,56.84,0,False,False,True,False
21,144.88,4,6.9,0,False,False,True,False
8,2188.35,5,273.54,1,False,True,False,False
6,213.41,10,35.57,0,False,True,False,False
8,4771.99,0,596.5,0,False,False,False,True
18,1089.09,24,60.5,1,True,False,False,False
3,3955.19,9,1318.4,0,True,False,False,False
22,3884.13,19,176.55,1,False,False,True,False
12,1127.76,23,93.98,1,False,True,False,False
29,3125.07,20,107.76,1,False,True,False,False
26,287.99,10,11.08,0,True,False,False,False
3,2443.69,23,814.56,0,False,False,False,True
22,122.5,16,5.57,0,False,True,False,False
6,4609.66,7,768.28,1,False,False,False,True
2,4881.63,26,2440.82,0,True,False,False,False
23,1150.3,12,50.01,1,True,False,False,False
12,1080.12,26,90.01,1,False,False,False,True
2,3780.91,19,1890.46,0,False,True,False,False
6,1304.23,17,217.37,1,True,False,False,False
17,4480.63,26,263.57,1,False,False,True,False
3,2890.95,21,963.65,0,True,False,False,False
2,1786.35,15,893.18,0,False,True,False,False
23,4171.83,1,181.38,0,False,False,True,False
20,2492.36,4,124.62,1,True,False,False,False
8,4562.58,17,570.32,1,False,True,False,False
22,4643.67,2,211.08,0,False,True,False,False
12,868.83,26,72.4,1,True,False,False,False
26,61.5,21,2.37,0,False,True,False,False
4,4920.46,16,1230.12,0,False,False,False,True
5,4535.38,15,907.08,1,False,False,True,False
13,324.45,5,24.96,0,False,False,False,True
29,4173.52,18,143.91,1,True,False,False,False
15,2316.13,6,154.41,1,False,False,False,True
25,1331.86,17,53.27,1,True,False,False,False
23,4399.8,13,191.3,1,True,False,False,False
16,1023.5,5,63.97,1,False,True,False,False
10,4739.13,7,473.91,1,False,True,False,False
25,1067.83,14,42.71,1,True,False,False,False
23,3087.73,14,134.25,1,False,False,True,False
16,1154.28,14,72.14,1,False,False,True,False
12,2751.06,15,229.26,1,False,False,True,False
17,3435.68,0,202.1,0,False,False,False,True
16,991.63,10,61.98,1,True,False,False,False
12,2628.38,26,219.03,1,False,True,False,False
8,2371.85,28,296.48,1,False,False,False,True
20,401.64,24,20.08,0,False,False,False,True
3,4100.62,4,1366.87,0,False,True,False,False
16,1711.63,4,106.98,1,True,False,False,False
13,2894.18,28,222.63,1,False,False,False,True
23,2598.18,27,112.96,1,True,False,False,False
28,2590.64,20,92.52,1,True,False,False,False
19,580.75,5,30.57,1,True,False,False,False
8,2146.24,1,268.28,0,False,True,False,False
22,2289.22,5,104.06,1,True,False,False,False
5,3681.53,13,736.31,1,False,False,False,True
20,4208.09,10,210.4,1,False,True,False,False
8,2747.66,3,343.46,0,False,True,False,False
24,479.58,23,19.98,0,False,False,False,True
12,1222.4,28,101.87,1,False,True,False,False
1,866.42,26,866.42,0,False,False,False,True
25,666.84,24,26.67,1,False,False,True,False
21,1861.2,8,88.63,1,False,False,False,True
20,1185.5,23,59.28,1,False,True,False,False
6,1130.6,2,188.43,0,False,False,False,True
22,320.73,25,14.58,0,False,False,True,False
18,137.47,15,7.64,0,True,False,False,False
8,558.7,10,69.84,1,True,False,False,False
7,902.38,26,128.91,1,True,False,False,False
1,2183.37,3,2183.37,0,False,True,False,False
21,2577.08,0,122.72,0,False,False,True,False
16,745.93,24,46.62,1,False,False,False,True
12,2152.68,20,179.39,1,False,False,False,True
6,1741.66,21,290.28,1,False,False,False,True
20,957.95,15,47.9,1,False,False,False,True
2,83.86,18,41.93,0,False,True,False,False
29,2361.74,15,81.44,1,False,True,False,False
14,3443.98,10,246.0,1,False,False,True,False
4,1170.07,25,292.52,0,False,False,False,True
1,702.44,7,702.44,0,True,False,False,False
23,4440.86,22,193.08,1,False,True,False,False
18,1411.37,0,78.41,0,False,False,True,False
13,1156.88,25,88.99,1,False,False,True,False
2,4292.63,27,2146.32,0,False,True,False,False
9,4094.68,20,454.96,1,True,False,False,False
21,2269.32,25,108.06,1,True,False,False,False
2,2471.73,8,1235.86,0,False,False,False,True
27,1127.86,27,41.77,1,False,True,False,False
25,437.59,26,17.5,0,True,False,False,False
9,2888.49,11,320.94,1,False,True,False,False
1,536.81,21,536.81,0,False,False,True,False
11,2273.91,7,206.72,1,False,False,True,False
3,4705.46,25,1568.49,0,False,False,True,False
20,4766.53,16,238.33,1,False,True,False,False
23,1234.69,9,53.68,1,False,False,False,True
26,3139.36,26,120.74,1,False,False,False,True
4,2396.68,6,599.17,0,True,False,False,False
18,4384.64,18,243.59,1,False,True,False,False
23,1393.58,24,60.59,1,False,False,False,True
6,68.33,5,11.39,0,False,True,False,False
3,854.68,20,284.89,0,False,False,False,True
22,1780.14,23,80.92,1,False,False,True,False
11,1612.82,23,146.62,1,False,False,True,False
15,3967.25,27,264.48,1,True,False,False,False
22,3418.78,27,155.4,1,False,False,True,False
28,1532.8,18,54.74,1,False,False,False,True
5,2315.83,17,463.17,1,True,False,False,False
20,523.02,14,26.15,1,True,False,False,False
10,4495.82,1,449.58,0,False,False,True,False
12,4680.35,13,390.03,1,False,True,False,False
15,4900.03,20,326.67,1,False,False,True,False
17,4349.34,9,255.84,1,False,False,True,False
10,911.11,27,91.11,1,True,False,False,False
6,278.67,15,46.44,0,False,False,True,False
18,2919.0,6,162.17,1,False,False,False,True
13,4567.39,7,351.34,1,True,False,False,False
3,927.89,9,309.3,0,False,False,True,False
24,84.86,14,3.54,0,False,True,False,False
10,4037.21,7,403.72,1,False,False,False,True
14,430.14,12,30.72,0,False,True,False,False
6,2097.84,11,349.64,1,False,False,False,True
3,3410.49,7,1136.83,0,False,True,False,False
16,1222.15,14,76.38,1,False,False,True,False
7,465.61,25,66.52,0,False,False,False,True
20,3861.61,11,193.08,1,True,False,False,False
14,3169.37,10,226.38,1,True,False,False,False
9,4943.03,18,549.23,1,False,True,False,False
15,1754.32,13,116.95,1,False,True,False,False
21,355.72,26,16.94,0,False,True,False,False
3,3685.03,17,1228.34,0,False,False,False,True
2,2632.58,12,1316.29,0,True,False,False,False
27,1105.36,3,40.94,0,False,False,True,False
2,3919.56,16,1959.78,0,False,False,False,True
3,1058.59,18,352.86,0,False,True,False,False
18,1340.28,26,74.46,1,True,False,False,False
14,508.02,8,36.29,1,False,True,False,False
20,2027.19,22,101.36,1,False,False,True,False
18,2123.7,6,117.98,1,False,False,True,False
10,2597.08,0,259.71,0,True,False,False,False
25,3559.37,6,142.37,1,False,False,False,True
2,4535.2,25,2267.6,0,False,False,True,False
25,731.78,6,29.27,1,False,False,True,False
29,319.02,19,11.0,0,False,False,True,False
22,141.73,6,6.44,0,False,False,True,False
1,760.93,7,760.93,0,False,True,False,False
4,3306.85,15,826.71,0,False,True,False,False
14,3651.01,2,260.79,0,False,False,False,True
1,3943.2,12,3943.2,0,True,False,False,False
14,1256.36,9,89.74,1,True,False,False,False
16,1564.18,17,97.76,1,True,False,False,False
22,2441.52,6,110.98,1,False,False,True,False
14,362.76,20,25.91,0,False,True,False,False
29,3075.15,20,106.04,1,False,True,False,False
20,4919.49,29,245.97,1,False,False,False,True
3,1835.99,4,612.0,0,True,False,False,False
3,3776.6,22,1258.87,0,False,True,False,False
9,2525.17,24,280.57,1,False,False,False,True
6,682.67,26,113.78,1,True,False,False,False
25,2932.08,23,117.28,1,False,False,True,False
13,1534.38,21,118.03,1,False,True,False,False
21,220.3,6,10.49,0,False,True,False,False
2,3192.9,24,1596.45,0,True,False,False,False
8,4301.72,29,537.72,1,False,False,True,False
21,1756.61,26,83.65,1,False,False,True,False
2,1981.96,21,990.98,0,False,True,False,False
4,4460.56,16,1115.14,0,True,False,False,False
25,4077.36,3,163.09,0,False,False,False,True
15,3589.02,23,239.27,1,False,True,False,False
4,1281.55,22,320.39,0,False,False,True,False
13,4555.57,15,350.43,1,False,False,False,True
28,814.36,18,29.08,1,True,False,False,False
12,3152.51,9,262.71,1,False,False,True,False
28,192.57,2,6.88,0,False,False,False,True
13,3236.41,26,248.95,1,False,True,False,False
14,1421.86,2,101.56,0,False,False,True,False
20,2275.9,27,113.8,1,True,False,False,False
18,1759.06,16,97.73,1,False,False,True,False
29,905.15,9,31.21,1,False,True,False,False
28,3128.8,16,111.74,1,True,False,False,False
6,4415.78,21,735.96,1,False,True,False,False
29,4797.47,29,165.43,1,False,False,False,True
11,1002.11,29,91.1,1,False,False,True,False
2,3601.0,16,1800.5,0,False,True,False,False
28,3338.48,20,119.23,1,False,False,False,True
23,1749.72,3,76.07,0,True,False,False,False
19,144.54,20,7.61,0,True,False,False,False
19,3464.47,22,182.34,1,False,False,False,True
5,4730.2,5,946.04,1,False,False,False,True
19,3178.99,11,167.32,1,True,False,False,False
2,2204.7,24,1102.35,0,False,True,False,False
10,2649.51,21,264.95,1,False,False,False,True
25,1038.16,24,41.53,1,False,True,False,False
2,3765.19,19,1882.6,0,True,False,False,False
11,3744.78,16,340.43,1,False,True,False,False
18,770.31,16,42.79,1,False,True,False,False
29,4395.99,9,151.59,1,False,False,False,True
24,1382.49,6,57.6,1,False,True,False,False
15,4912.17,28,327.48,1,False,True,False,False
9,1945.37,15,216.15,1,False,True,False,False
23,930.53,28,40.46,1,True,False,False,False
19,1791.01,12,94.26,1,True,False,False,False
9,2228.89,2,247.65,0,False,False,True,False
3,393.07,1,131.02,0,True,False,False,False
21,2912.18,15,138.68,1,True,False,False,False
9,3008.28,29,334.25,1,False,False,True,False
28,3707.71,5,132.42,1,False,False,True,False
14,194.39,5,13.88,0,False,False,False,True
19,2729.13,12,143.64,1,False,False,False,True
7,311.89,6,44.56,0,True,False,False,False
16,3520.66,4,220.04,1,False,True,False,False
16,325.85,23,20.37,0,False,False,False,True
28,4563.05,6,162.97,1,False,False,False,True
1,3525.31,1,3525.31,0,True,False,False,False
4,2561.58,16,640.4,0,False,True,False,False
4,2235.44,12,558.86,0,False,False,True,False
7,696.83,29,99.55,1,False,False,True,False
8,1490.45,24,186.31,1,True,False,False,False
17,4351.35,20,255.96,1,True,False,False,False
5,4527.04,27,905.41,1,False,True,False,False
7,53.7,26,7.67,0,True,False,False,False
28,2990.98,20,106.82,1,True,False,False,False
20,3610.54,27,180.53,1,True,False,False,False
29,3112.8,15,107.34,1,False,True,False,False
20,454.31,25,22.72,0,True,False,False,False
4,1127.74,19,281.94,0,False,False,False,True
28,1289.18,1,46.04,0,False,True,False,False
6,4167.04,4,694.51,1,False,False,False,True
7,2342.84,17,334.69,1,False,True,False,False
18,2459.8,27,136.66,1,False,False,False,True
5,4677.72,6,935.54,1,False,True,False,False
20,3203.58,10,160.18,1,False,False,True,False
29,4498.41,24,155.12,1,True,False,False,False
3,2309.72,24,769.91,0,True,False,False,False
7,789.71,10,112.82,1,False,True,False,False
27,4653.18,21,172.34,1,False,False,False,True
28,2320.59,16,82.88,1,False,False,True,False
22,949.08,15,43.14,1,False,False,False,True
14,1546.86,12,110.49,1,True,False,False,False
7,301.47,21,43.07,0,True,False,False,False
